ID;GebruikVanGeweld;SoortDiefstal;RegioS;Perioden;TotaalGeregistreerdeDiefstallen_1;GeregistreerdeDiefstallenPer1000Inw_3
304631;A048106;CRI1122;GM0282;2021JJ00;;
304640;A048106;CRI1122;GM0856;2018JJ00;250;     6.0
304641;A048106;CRI1122;GM0856;2019JJ00;140;     3.3
304642;A048106;CRI1122;GM0856;2020JJ00;115;     2.7
304643;A048106;CRI1122;GM0856;2021JJ00;170;     4.1
304652;A048106;CRI1122;GM0450;2018JJ00;20;       .
304653;A048106;CRI1122;GM0450;2019JJ00;50;       .
304654;A048106;CRI1122;GM0450;2020JJ00;50;       .
304655;A048106;CRI1122;GM0450;2021JJ00;40;       .
304664;A048106;CRI1122;GM0451;2018JJ00;60;       .
304665;A048106;CRI1122;GM0451;2019JJ00;60;       .
304666;A048106;CRI1122;GM0451;2020JJ00;40;       .
304667;A048106;CRI1122;GM0451;2021JJ00;55;       .
304676;A048106;CRI1122;GM0184;2018JJ00;5;       .
304677;A048106;CRI1122;GM0184;2019JJ00;5;       .
304678;A048106;CRI1122;GM0184;2020JJ00;15;       .
304679;A048106;CRI1122;GM0184;2021JJ00;20;       .
304688;A048106;CRI1122;GM0344;2018JJ00;4020;    11.6
304689;A048106;CRI1122;GM0344;2019JJ00;3200;     9.1
304690;A048106;CRI1122;GM0344;2020JJ00;3075;     8.6
304691;A048106;CRI1122;GM0344;2021JJ00;3040;     8.5
304700;A048106;CRI1122;GM1581;2018JJ00;95;     2.0
304701;A048106;CRI1122;GM1581;2019JJ00;100;     2.0
304702;A048106;CRI1122;GM1581;2020JJ00;140;     2.8
304703;A048106;CRI1122;GM1581;2021JJ00;105;     2.1
304712;A048106;CRI1122;GM0981;2018JJ00;10;       .
304713;A048106;CRI1122;GM0981;2019JJ00;25;       .
304714;A048106;CRI1122;GM0981;2020JJ00;15;       .
304715;A048106;CRI1122;GM0981;2021JJ00;15;       .
304724;A048106;CRI1122;GM0994;2018JJ00;35;       .
304725;A048106;CRI1122;GM0994;2019JJ00;45;       .
304726;A048106;CRI1122;GM0994;2020JJ00;75;       .
304727;A048106;CRI1122;GM0994;2021JJ00;140;     8.5
304736;A048106;CRI1122;GM0858;2018JJ00;90;       .
304737;A048106;CRI1122;GM0858;2019JJ00;90;       .
304738;A048106;CRI1122;GM0858;2020JJ00;75;       .
304739;A048106;CRI1122;GM0858;2021JJ00;100;     3.2
304748;A048106;CRI1122;GM0047;2018JJ00;65;       .
304749;A048106;CRI1122;GM0047;2019JJ00;95;       .
304750;A048106;CRI1122;GM0047;2020JJ00;40;       .
304751;A048106;CRI1122;GM0047;2021JJ00;55;       .
304760;A048106;CRI1122;GM0345;2018JJ00;405;     6.3
304761;A048106;CRI1122;GM0345;2019JJ00;215;     3.3
304762;A048106;CRI1122;GM0345;2020JJ00;130;     2.0
304763;A048106;CRI1122;GM0345;2021JJ00;220;     3.3
304772;A048106;CRI1122;GM0717;2018JJ00;30;       .
304773;A048106;CRI1122;GM0717;2019JJ00;50;       .
304774;A048106;CRI1122;GM0717;2020JJ00;85;       .
304775;A048106;CRI1122;GM0717;2021JJ00;40;       .
304784;A048106;CRI1122;GM0860;2018JJ00;;
304785;A048106;CRI1122;GM0860;2019JJ00;;
304786;A048106;CRI1122;GM0860;2020JJ00;;
304787;A048106;CRI1122;GM0860;2021JJ00;;
304796;A048106;CRI1122;GM0861;2018JJ00;105;     2.3
304797;A048106;CRI1122;GM0861;2019JJ00;125;     2.8
304798;A048106;CRI1122;GM0861;2020JJ00;145;     3.2
304799;A048106;CRI1122;GM0861;2021JJ00;150;     3.3
304808;A048106;CRI1122;GM0453;2018JJ00;115;     1.7
304809;A048106;CRI1122;GM0453;2019JJ00;145;     2.1
304810;A048106;CRI1122;GM0453;2020JJ00;185;     2.7
304811;A048106;CRI1122;GM0453;2021JJ00;180;     2.6
304820;A048106;CRI1122;GM0983;2018JJ00;640;     6.3
304821;A048106;CRI1122;GM0983;2019JJ00;615;     6.1
304822;A048106;CRI1122;GM0983;2020JJ00;605;     5.9
304823;A048106;CRI1122;GM0983;2021JJ00;625;     6.1
304832;A048106;CRI1122;GM0984;2018JJ00;280;     6.5
304833;A048106;CRI1122;GM0984;2019JJ00;175;     4.1
304834;A048106;CRI1122;GM0984;2020JJ00;220;     5.0
304835;A048106;CRI1122;GM0984;2021JJ00;210;     4.8
304844;A048106;CRI1122;GM0620;2018JJ00;45;       .
304845;A048106;CRI1122;GM0620;2019JJ00;;
304846;A048106;CRI1122;GM0620;2020JJ00;;
304847;A048106;CRI1122;GM0620;2021JJ00;;
304856;A048106;CRI1122;GM1961;2018JJ00;;
304857;A048106;CRI1122;GM1961;2019JJ00;45;       .
304858;A048106;CRI1122;GM1961;2020JJ00;60;       .
304859;A048106;CRI1122;GM1961;2021JJ00;65;       .
304868;A048106;CRI1122;GM0622;2018JJ00;360;     5.0
304869;A048106;CRI1122;GM0622;2019JJ00;340;     4.7
304870;A048106;CRI1122;GM0622;2020JJ00;335;     4.6
304871;A048106;CRI1122;GM0622;2021JJ00;310;     4.2
304880;A048106;CRI1122;GM0048;2018JJ00;;
304881;A048106;CRI1122;GM0048;2019JJ00;;
304882;A048106;CRI1122;GM0048;2020JJ00;;
304883;A048106;CRI1122;GM0048;2021JJ00;;
304892;A048106;CRI1122;GM0096;2018JJ00;5;       .
304893;A048106;CRI1122;GM0096;2019JJ00;5;       .
304894;A048106;CRI1122;GM0096;2020JJ00;5;       .
304895;A048106;CRI1122;GM0096;2021JJ00;5;       .
304904;A048106;CRI1122;GM0718;2018JJ00;155;     3.5
304905;A048106;CRI1122;GM0718;2019JJ00;165;     3.7
304906;A048106;CRI1122;GM0718;2020JJ00;135;     3.0
304907;A048106;CRI1122;GM0718;2021JJ00;145;     3.3
304916;A048106;CRI1122;GM0623;2018JJ00;;
304917;A048106;CRI1122;GM0623;2019JJ00;;
304918;A048106;CRI1122;GM0623;2020JJ00;;
304919;A048106;CRI1122;GM0623;2021JJ00;;
304928;A048106;CRI1122;GM0986;2018JJ00;15;       .
304929;A048106;CRI1122;GM0986;2019JJ00;10;       .
304930;A048106;CRI1122;GM0986;2020JJ00;10;       .
304931;A048106;CRI1122;GM0986;2021JJ00;20;       .
304940;A048106;CRI1122;GM0626;2018JJ00;95;     3.8
304941;A048106;CRI1122;GM0626;2019JJ00;60;       .
304942;A048106;CRI1122;GM0626;2020JJ00;85;       .
304943;A048106;CRI1122;GM0626;2021JJ00;60;       .
304952;A048106;CRI1122;GM0285;2018JJ00;35;       .
304953;A048106;CRI1122;GM0285;2019JJ00;20;       .
304954;A048106;CRI1122;GM0285;2020JJ00;45;       .
304955;A048106;CRI1122;GM0285;2021JJ00;50;       .
304964;A048106;CRI1122;GM0865;2018JJ00;55;       .
304965;A048106;CRI1122;GM0865;2019JJ00;40;       .
304966;A048106;CRI1122;GM0865;2020JJ00;70;       .
304967;A048106;CRI1122;GM0865;2021JJ00;60;       .
304976;A048106;CRI1122;GM1949;2018JJ00;65;       .
304977;A048106;CRI1122;GM1949;2019JJ00;50;       .
304978;A048106;CRI1122;GM1949;2020JJ00;50;       .
304979;A048106;CRI1122;GM1949;2021JJ00;30;       .
304988;A048106;CRI1122;GM0866;2018JJ00;40;       .
304989;A048106;CRI1122;GM0866;2019JJ00;20;       .
304990;A048106;CRI1122;GM0866;2020JJ00;35;       .
304991;A048106;CRI1122;GM0866;2021JJ00;25;       .
305000;A048106;CRI1122;GM0867;2018JJ00;90;       .
305001;A048106;CRI1122;GM0867;2019JJ00;60;       .
305002;A048106;CRI1122;GM0867;2020JJ00;45;       .
305003;A048106;CRI1122;GM0867;2021JJ00;115;     2.4
305012;A048106;CRI1122;GM0627;2018JJ00;55;       .
305013;A048106;CRI1122;GM0627;2019JJ00;95;       .
305014;A048106;CRI1122;GM0627;2020JJ00;75;       .
305015;A048106;CRI1122;GM0627;2021JJ00;75;       .
305024;A048106;CRI1122;GM0289;2018JJ00;165;     4.3
305025;A048106;CRI1122;GM0289;2019JJ00;150;     3.8
305026;A048106;CRI1122;GM0289;2020JJ00;145;     3.7
305027;A048106;CRI1122;GM0289;2021JJ00;125;     3.2
305036;A048106;CRI1122;GM0629;2018JJ00;30;       .
305037;A048106;CRI1122;GM0629;2019JJ00;40;       .
305038;A048106;CRI1122;GM0629;2020JJ00;40;       .
305039;A048106;CRI1122;GM0629;2021JJ00;35;       .
305048;A048106;CRI1122;GM0852;2018JJ00;25;       .
305049;A048106;CRI1122;GM0852;2019JJ00;10;       .
305050;A048106;CRI1122;GM0852;2020JJ00;15;       .
305051;A048106;CRI1122;GM0852;2021JJ00;10;       .
305060;A048106;CRI1122;GM0988;2018JJ00;260;     5.2
305061;A048106;CRI1122;GM0988;2019JJ00;275;     5.6
305062;A048106;CRI1122;GM0988;2020JJ00;180;     3.6
305063;A048106;CRI1122;GM0988;2021JJ00;110;     2.2
305072;A048106;CRI1122;GM0457;2018JJ00;90;       .
305073;A048106;CRI1122;GM0457;2019JJ00;70;       .
305074;A048106;CRI1122;GM0457;2020JJ00;80;       .
305075;A048106;CRI1122;GM0457;2021JJ00;90;       .
305084;A048106;CRI1122;GM0870;2018JJ00;15;       .
305085;A048106;CRI1122;GM0870;2019JJ00;;
305086;A048106;CRI1122;GM0870;2020JJ00;;
305087;A048106;CRI1122;GM0870;2021JJ00;;
305096;A048106;CRI1122;GM0459;2018JJ00;;
305097;A048106;CRI1122;GM0459;2019JJ00;;
305098;A048106;CRI1122;GM0459;2020JJ00;;
305099;A048106;CRI1122;GM0459;2021JJ00;;
305108;A048106;CRI1122;GM1960;2018JJ00;;
305109;A048106;CRI1122;GM1960;2019JJ00;70;       .
305110;A048106;CRI1122;GM1960;2020JJ00;75;       .
305111;A048106;CRI1122;GM1960;2021JJ00;145;     2.8
305120;A048106;CRI1122;GM0668;2018JJ00;15;       .
305121;A048106;CRI1122;GM0668;2019JJ00;5;       .
305122;A048106;CRI1122;GM0668;2020JJ00;10;       .
305123;A048106;CRI1122;GM0668;2021JJ00;20;       .
305132;A048106;CRI1122;GM1969;2018JJ00;;
305133;A048106;CRI1122;GM1969;2019JJ00;65;       .
305134;A048106;CRI1122;GM1969;2020JJ00;60;       .
305135;A048106;CRI1122;GM1969;2021JJ00;60;       .
305144;A048106;CRI1122;GM1701;2018JJ00;10;       .
305145;A048106;CRI1122;GM1701;2019JJ00;5;       .
305146;A048106;CRI1122;GM1701;2020JJ00;0;     0.0
305147;A048106;CRI1122;GM1701;2021JJ00;5;       .
305156;A048106;CRI1122;GM0293;2018JJ00;20;       .
305157;A048106;CRI1122;GM0293;2019JJ00;25;       .
305158;A048106;CRI1122;GM0293;2020JJ00;25;       .
305159;A048106;CRI1122;GM0293;2021JJ00;30;       .
305168;A048106;CRI1122;GM1950;2018JJ00;30;       .
305169;A048106;CRI1122;GM1950;2019JJ00;15;       .
305170;A048106;CRI1122;GM1950;2020JJ00;30;       .
305171;A048106;CRI1122;GM1950;2021JJ00;40;       .
305180;A048106;CRI1122;GM1783;2018JJ00;235;     2.2
305181;A048106;CRI1122;GM1783;2019JJ00;285;     2.6
305182;A048106;CRI1122;GM1783;2020JJ00;355;     3.2
305183;A048106;CRI1122;GM1783;2021JJ00;265;     2.4
305192;A048106;CRI1122;GM0098;2018JJ00;25;       .
305193;A048106;CRI1122;GM0098;2019JJ00;20;       .
305194;A048106;CRI1122;GM0098;2020JJ00;20;       .
305195;A048106;CRI1122;GM0098;2021JJ00;15;       .
305204;A048106;CRI1122;GM0614;2018JJ00;15;       .
305205;A048106;CRI1122;GM0614;2019JJ00;5;       .
305206;A048106;CRI1122;GM0614;2020JJ00;15;       .
305207;A048106;CRI1122;GM0614;2021JJ00;5;       .
305216;A048106;CRI1122;GM0189;2018JJ00;45;       .
305217;A048106;CRI1122;GM0189;2019JJ00;55;       .
305218;A048106;CRI1122;GM0189;2020JJ00;25;       .
305219;A048106;CRI1122;GM0189;2021JJ00;35;       .
305228;A048106;CRI1122;GM0462;2018JJ00;;
305229;A048106;CRI1122;GM0462;2019JJ00;;
305230;A048106;CRI1122;GM0462;2020JJ00;;
305231;A048106;CRI1122;GM0462;2021JJ00;;
305240;A048106;CRI1122;GM0463;2018JJ00;;
305241;A048106;CRI1122;GM0463;2019JJ00;;
305242;A048106;CRI1122;GM0463;2020JJ00;;
305243;A048106;CRI1122;GM0463;2021JJ00;;
305252;A048106;CRI1122;GM0296;2018JJ00;110;     2.6
305253;A048106;CRI1122;GM0296;2019JJ00;95;     2.4
305254;A048106;CRI1122;GM0296;2020JJ00;105;     2.6
305255;A048106;CRI1122;GM0296;2021JJ00;155;     3.8
305264;A048106;CRI1122;GM1696;2018JJ00;20;       .
305265;A048106;CRI1122;GM1696;2019JJ00;15;       .
305266;A048106;CRI1122;GM1696;2020JJ00;20;       .
305267;A048106;CRI1122;GM1696;2021JJ00;15;       .
305276;A048106;CRI1122;GM0352;2018JJ00;20;       .
305277;A048106;CRI1122;GM0352;2019JJ00;15;       .
305278;A048106;CRI1122;GM0352;2020JJ00;20;       .
305279;A048106;CRI1122;GM0352;2021JJ00;25;       .
305288;A048106;CRI1122;GM0053;2018JJ00;5;       .
305289;A048106;CRI1122;GM0053;2019JJ00;;
305290;A048106;CRI1122;GM0053;2020JJ00;;
305291;A048106;CRI1122;GM0053;2021JJ00;;
305300;A048106;CRI1122;GM0294;2018JJ00;45;       .
305301;A048106;CRI1122;GM0294;2019JJ00;65;       .
305302;A048106;CRI1122;GM0294;2020JJ00;70;       .
305303;A048106;CRI1122;GM0294;2021JJ00;85;       .
305312;A048106;CRI1122;GM0873;2018JJ00;20;       .
305313;A048106;CRI1122;GM0873;2019JJ00;20;       .
305314;A048106;CRI1122;GM0873;2020JJ00;15;       .
305315;A048106;CRI1122;GM0873;2021JJ00;25;       .
305324;A048106;CRI1122;GM0632;2018JJ00;135;     2.6
305325;A048106;CRI1122;GM0632;2019JJ00;165;     3.2
305326;A048106;CRI1122;GM0632;2020JJ00;115;     2.2
305327;A048106;CRI1122;GM0632;2021JJ00;185;     3.5
305336;A048106;CRI1122;GM1690;2018JJ00;10;       .
305337;A048106;CRI1122;GM1690;2019JJ00;5;       .
305338;A048106;CRI1122;GM1690;2020JJ00;10;       .
305339;A048106;CRI1122;GM1690;2021JJ00;10;       .
305348;A048106;CRI1122;GM0880;2018JJ00;10;       .
305349;A048106;CRI1122;GM0880;2019JJ00;10;       .
305350;A048106;CRI1122;GM0880;2020JJ00;10;       .
305351;A048106;CRI1122;GM0880;2021JJ00;10;       .
305360;A048106;CRI1122;GM0351;2018JJ00;15;       .
305361;A048106;CRI1122;GM0351;2019JJ00;5;       .
305362;A048106;CRI1122;GM0351;2020JJ00;15;       .
305363;A048106;CRI1122;GM0351;2021JJ00;20;       .
305372;A048106;CRI1122;GM0874;2018JJ00;5;       .
305373;A048106;CRI1122;GM0874;2019JJ00;;
305374;A048106;CRI1122;GM0874;2020JJ00;;
305375;A048106;CRI1122;GM0874;2021JJ00;;
305384;A048106;CRI1122;GM0710;2018JJ00;;
305385;A048106;CRI1122;GM0710;2019JJ00;;
305386;A048106;CRI1122;GM0710;2020JJ00;;
305387;A048106;CRI1122;GM0710;2021JJ00;;
305396;A048106;CRI1122;GM0683;2018JJ00;;
305397;A048106;CRI1122;GM0683;2019JJ00;;
305398;A048106;CRI1122;GM0683;2020JJ00;;
305399;A048106;CRI1122;GM0683;2021JJ00;;
305408;A048106;CRI1122;GM0479;2018JJ00;345;     2.2
305409;A048106;CRI1122;GM0479;2019JJ00;525;     3.4
305410;A048106;CRI1122;GM0479;2020JJ00;460;     2.9
305411;A048106;CRI1122;GM0479;2021JJ00;530;     3.4
305420;A048106;CRI1122;GM0297;2018JJ00;50;       .
305421;A048106;CRI1122;GM0297;2019JJ00;35;       .
305422;A048106;CRI1122;GM0297;2020JJ00;35;       .
305423;A048106;CRI1122;GM0297;2021JJ00;60;       .
305432;A048106;CRI1122;GM0473;2018JJ00;80;       .
305433;A048106;CRI1122;GM0473;2019JJ00;65;       .
305434;A048106;CRI1122;GM0473;2020JJ00;85;       .
305435;A048106;CRI1122;GM0473;2021JJ00;180;    10.5
305444;A048106;CRI1122;GM0707;2018JJ00;5;       .
305445;A048106;CRI1122;GM0707;2019JJ00;;
305446;A048106;CRI1122;GM0707;2020JJ00;;
305447;A048106;CRI1122;GM0707;2021JJ00;;
305456;A048106;CRI1122;GM0478;2018JJ00;;
305457;A048106;CRI1122;GM0478;2019JJ00;;
305458;A048106;CRI1122;GM0478;2020JJ00;;
305459;A048106;CRI1122;GM0478;2021JJ00;;
305468;A048106;CRI1122;GM0050;2018JJ00;55;       .
305469;A048106;CRI1122;GM0050;2019JJ00;40;       .
305470;A048106;CRI1122;GM0050;2020JJ00;15;       .
305471;A048106;CRI1122;GM0050;2021JJ00;20;       .
305480;A048106;CRI1122;GM0355;2018JJ00;235;     3.7
305481;A048106;CRI1122;GM0355;2019JJ00;185;     2.9
305482;A048106;CRI1122;GM0355;2020JJ00;345;     5.3
305483;A048106;CRI1122;GM0355;2021JJ00;150;     2.3
305492;A048106;CRI1122;GM0299;2018JJ00;60;       .
305493;A048106;CRI1122;GM0299;2019JJ00;95;       .
305494;A048106;CRI1122;GM0299;2020JJ00;85;       .
305495;A048106;CRI1122;GM0299;2021JJ00;85;       .
305504;A048106;CRI1122;GM0476;2018JJ00;;
305505;A048106;CRI1122;GM0476;2019JJ00;;
305506;A048106;CRI1122;GM0476;2020JJ00;;
305507;A048106;CRI1122;GM0476;2021JJ00;;
305516;A048106;CRI1122;GM0637;2018JJ00;405;     3.3
305517;A048106;CRI1122;GM0637;2019JJ00;365;     2.9
305518;A048106;CRI1122;GM0637;2020JJ00;265;     2.1
305519;A048106;CRI1122;GM0637;2021JJ00;250;     2.0
305528;A048106;CRI1122;GM0638;2018JJ00;0;     0.0
305529;A048106;CRI1122;GM0638;2019JJ00;10;       .
305530;A048106;CRI1122;GM0638;2020JJ00;5;       .
305531;A048106;CRI1122;GM0638;2021JJ00;10;       .
305540;A048106;CRI1122;GM0056;2018JJ00;15;       .
305541;A048106;CRI1122;GM0056;2019JJ00;;
305542;A048106;CRI1122;GM0056;2020JJ00;;
305543;A048106;CRI1122;GM0056;2021JJ00;;
305552;A048106;CRI1122;GM1892;2018JJ00;50;       .
305553;A048106;CRI1122;GM1892;2019JJ00;75;       .
305554;A048106;CRI1122;GM1892;2020JJ00;55;       .
305555;A048106;CRI1122;GM1892;2021JJ00;60;       .
305564;A048106;CRI1122;GM0879;2018JJ00;20;       .
305565;A048106;CRI1122;GM0879;2019JJ00;20;       .
305566;A048106;CRI1122;GM0879;2020JJ00;10;       .
305567;A048106;CRI1122;GM0879;2021JJ00;15;       .
305576;A048106;CRI1122;GM0301;2018JJ00;210;     4.4
305577;A048106;CRI1122;GM0301;2019JJ00;245;     5.1
305578;A048106;CRI1122;GM0301;2020JJ00;280;     5.9
305579;A048106;CRI1122;GM0301;2021JJ00;185;     3.8
305588;A048106;CRI1122;GM1896;2018JJ00;20;       .
305589;A048106;CRI1122;GM1896;2019JJ00;15;       .
305590;A048106;CRI1122;GM1896;2020JJ00;15;       .
305591;A048106;CRI1122;GM1896;2021JJ00;10;       .
305600;A048106;CRI1122;GM0642;2018JJ00;205;     4.6
305601;A048106;CRI1122;GM0642;2019JJ00;170;     3.8
305602;A048106;CRI1122;GM0642;2020JJ00;95;     2.1
305603;A048106;CRI1122;GM0642;2021JJ00;90;       .
305612;A048106;CRI1122;GM0193;2018JJ00;565;     4.5
305613;A048106;CRI1122;GM0193;2019JJ00;625;     4.9
305614;A048106;CRI1122;GM0193;2020JJ00;490;     3.8
305615;A048106;CRI1122;GM0193;2021JJ00;585;     4.5
305624;A048106;CRI1122;GM0000;2018JJ00;5;
305625;A048106;CRI1122;GM0000;2019JJ00;5;
305626;A048106;CRI1122;GM0000;2020JJ00;0;     0.0
305627;A048106;CRI1122;GM0000;2021JJ00;0;     0.0
305996;A048106;CRI1123;GM1680;2018JJ00;0;     0.0
305997;A048106;CRI1123;GM1680;2019JJ00;0;     0.0
305998;A048106;CRI1123;GM1680;2020JJ00;5;       .
305999;A048106;CRI1123;GM1680;2021JJ00;0;     0.0
306008;A048106;CRI1123;GM0738;2018JJ00;0;     0.0
306009;A048106;CRI1123;GM0738;2019JJ00;;
306010;A048106;CRI1123;GM0738;2020JJ00;;
306011;A048106;CRI1123;GM0738;2021JJ00;;
306020;A048106;CRI1123;GM0358;2018JJ00;20;       .
306021;A048106;CRI1123;GM0358;2019JJ00;10;       .
306022;A048106;CRI1123;GM0358;2020JJ00;20;       .
306023;A048106;CRI1123;GM0358;2021JJ00;10;       .
306032;A048106;CRI1123;GM0197;2018JJ00;0;     0.0
306033;A048106;CRI1123;GM0197;2019JJ00;0;     0.0
306034;A048106;CRI1123;GM0197;2020JJ00;5;       .
306035;A048106;CRI1123;GM0197;2021JJ00;0;     0.0
306044;A048106;CRI1123;GM0305;2018JJ00;;
306045;A048106;CRI1123;GM0305;2019JJ00;;
306046;A048106;CRI1123;GM0305;2020JJ00;;
306047;A048106;CRI1123;GM0305;2021JJ00;;
306056;A048106;CRI1123;GM0059;2018JJ00;0;     0.0
306057;A048106;CRI1123;GM0059;2019JJ00;5;       .
306058;A048106;CRI1123;GM0059;2020JJ00;0;     0.0
306059;A048106;CRI1123;GM0059;2021JJ00;5;       .
306068;A048106;CRI1123;GM0482;2018JJ00;5;       .
306069;A048106;CRI1123;GM0482;2019JJ00;10;       .
306070;A048106;CRI1123;GM0482;2020JJ00;5;       .
306071;A048106;CRI1123;GM0482;2021JJ00;5;       .
306080;A048106;CRI1123;GM0613;2018JJ00;10;       .
306081;A048106;CRI1123;GM0613;2019JJ00;15;       .
306082;A048106;CRI1123;GM0613;2020JJ00;15;       .
306083;A048106;CRI1123;GM0613;2021JJ00;10;       .
306092;A048106;CRI1123;GM0361;2018JJ00;190;     1.7
306093;A048106;CRI1123;GM0361;2019JJ00;105;     1.0
306094;A048106;CRI1123;GM0361;2020JJ00;135;     1.2
306095;A048106;CRI1123;GM0361;2021JJ00;150;     1.4
306104;A048106;CRI1123;GM0141;2018JJ00;55;       .
306105;A048106;CRI1123;GM0141;2019JJ00;70;       .
306106;A048106;CRI1123;GM0141;2020JJ00;85;       .
306107;A048106;CRI1123;GM0141;2021JJ00;70;       .
306116;A048106;CRI1123;GM0034;2018JJ00;210;     1.0
306117;A048106;CRI1123;GM0034;2019JJ00;280;     1.3
306118;A048106;CRI1123;GM0034;2020JJ00;175;     0.8
306119;A048106;CRI1123;GM0034;2021JJ00;180;     0.8
306128;A048106;CRI1123;GM0484;2018JJ00;40;       .
306129;A048106;CRI1123;GM0484;2019JJ00;60;       .
306130;A048106;CRI1123;GM0484;2020JJ00;40;       .
306131;A048106;CRI1123;GM0484;2021JJ00;55;       .
306140;A048106;CRI1123;GM1723;2018JJ00;0;     0.0
306141;A048106;CRI1123;GM1723;2019JJ00;0;     0.0
306142;A048106;CRI1123;GM1723;2020JJ00;0;     0.0
306143;A048106;CRI1123;GM1723;2021JJ00;0;     0.0
306152;A048106;CRI1123;GM1959;2018JJ00;;
306153;A048106;CRI1123;GM1959;2019JJ00;10;       .
306154;A048106;CRI1123;GM1959;2020JJ00;15;       .
306155;A048106;CRI1123;GM1959;2021JJ00;10;       .
306164;A048106;CRI1123;GM0060;2018JJ00;0;     0.0
306165;A048106;CRI1123;GM0060;2019JJ00;0;     0.0
306166;A048106;CRI1123;GM0060;2020JJ00;0;     0.0
306167;A048106;CRI1123;GM0060;2021JJ00;0;     0.0
306176;A048106;CRI1123;GM0307;2018JJ00;85;       .
306177;A048106;CRI1123;GM0307;2019JJ00;115;     0.7
306178;A048106;CRI1123;GM0307;2020JJ00;175;     1.1
306179;A048106;CRI1123;GM0307;2021JJ00;175;     1.1
306188;A048106;CRI1123;GM0362;2018JJ00;80;       .
306189;A048106;CRI1123;GM0362;2019JJ00;110;     1.2
306190;A048106;CRI1123;GM0362;2020JJ00;60;       .
306191;A048106;CRI1123;GM0362;2021JJ00;50;       .
306200;A048106;CRI1123;GM0363;2018JJ00;2500;     2.9
306201;A048106;CRI1123;GM0363;2019JJ00;2400;     2.8
306202;A048106;CRI1123;GM0363;2020JJ00;1990;     2.3
306203;A048106;CRI1123;GM0363;2021JJ00;1400;     1.6
306212;A048106;CRI1123;GM0364;2018JJ00;;
306213;A048106;CRI1123;GM0364;2019JJ00;;
306214;A048106;CRI1123;GM0364;2020JJ00;;
306215;A048106;CRI1123;GM0364;2021JJ00;;
306224;A048106;CRI1123;GM0366;2018JJ00;;
306225;A048106;CRI1123;GM0366;2019JJ00;;
306226;A048106;CRI1123;GM0366;2020JJ00;;
306227;A048106;CRI1123;GM0366;2021JJ00;;
306236;A048106;CRI1123;GM0200;2018JJ00;120;     0.7
306237;A048106;CRI1123;GM0200;2019JJ00;90;       .
306238;A048106;CRI1123;GM0200;2020JJ00;125;     0.8
306239;A048106;CRI1123;GM0200;2021JJ00;95;       .
306248;A048106;CRI1123;GM0003;2018JJ00;5;       .
306249;A048106;CRI1123;GM0003;2019JJ00;5;       .
306250;A048106;CRI1123;GM0003;2020JJ00;5;       .
306251;A048106;CRI1123;GM0003;2021JJ00;;
306260;A048106;CRI1123;GM0202;2018JJ00;260;     1.7
306261;A048106;CRI1123;GM0202;2019JJ00;285;     1.8
306262;A048106;CRI1123;GM0202;2020JJ00;240;     1.5
306263;A048106;CRI1123;GM0202;2021JJ00;160;     1.0
306272;A048106;CRI1123;GM0106;2018JJ00;35;       .
306273;A048106;CRI1123;GM0106;2019JJ00;55;       .
306274;A048106;CRI1123;GM0106;2020JJ00;55;       .
306275;A048106;CRI1123;GM0106;2021JJ00;40;       .
306284;A048106;CRI1123;GM0743;2018JJ00;0;     0.0
306285;A048106;CRI1123;GM0743;2019JJ00;10;       .
306286;A048106;CRI1123;GM0743;2020JJ00;10;       .
306287;A048106;CRI1123;GM0743;2021JJ00;0;     0.0
306296;A048106;CRI1123;GM0744;2018JJ00;5;       .
306297;A048106;CRI1123;GM0744;2019JJ00;0;     0.0
306298;A048106;CRI1123;GM0744;2020JJ00;0;     0.0
306299;A048106;CRI1123;GM0744;2021JJ00;0;     0.0
306308;A048106;CRI1123;GM0308;2018JJ00;5;       .
306309;A048106;CRI1123;GM0308;2019JJ00;10;       .
306310;A048106;CRI1123;GM0308;2020JJ00;5;       .
306311;A048106;CRI1123;GM0308;2021JJ00;5;       .
306320;A048106;CRI1123;GM0489;2018JJ00;30;       .
306321;A048106;CRI1123;GM0489;2019JJ00;55;       .
306322;A048106;CRI1123;GM0489;2020JJ00;55;       .
306323;A048106;CRI1123;GM0489;2021JJ00;35;       .
306332;A048106;CRI1123;GM0203;2018JJ00;10;       .
306333;A048106;CRI1123;GM0203;2019JJ00;5;       .
306334;A048106;CRI1123;GM0203;2020JJ00;15;       .
306335;A048106;CRI1123;GM0203;2021JJ00;20;       .
306344;A048106;CRI1123;GM0005;2018JJ00;0;     0.0
